id_transacao,data,hora,tipo_sorvete,sabor,quantidade,valor_total,cidade,estado,canal_venda,promocao,id_cliente,data_venda,hora_parse,hora_venda,flag_sabor_nao_informado,flag_cidade_nao_informada,flag_data_invalida,flag_hora_invalida,flag_quantidade_invalida,flag_valor_total_nulo,flag_valor_total_invalido,flag_id_transacao_duplicado,flag_linha_duplicada,flag_tipo_sorvete_invalido,flag_sabor_invalido,flag_canal_venda_invalido,flag_estado_invalido,motivo_exclusao,registro_valido_powerbi,flag_outlier_valor_total,ano,mes,nome_mes,ano_mes,trimestre,dia_semana,dia_mes,faixa_horario,ticket_transacao,ticket_medio,valor_unitario_estimado,promocao_label,cliente_recorrente,qtd_transacoes_cliente
84,2025-07-04,10,Casquinha,Menta,4,29.79,Cavalcanti,AC,App,True,CLI7608,2025-07-04,1900-01-01 10:45:00,10:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sexta,4,Manha,29.79,7.45,7.45,Com Promocao,True,6
85,2025-07-01,15,Pote,Limão,1,8.92,Câmara,TO,Parceiro,True,CLI8733,2025-07-01,1900-01-01 15:45:00,15:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Terca,1,Tarde,8.92,8.92,8.92,Com Promocao,True,5
86,2025-05-08,10,Picolé,Baunilha,2,29.0,Moreira,TO,Parceiro,False,CLI8023,2025-05-08,1900-01-01 10:30:00,10:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Quinta,8,Manha,29.0,14.5,14.5,Sem Promocao,True,9
87,2025-02-23,19,Sundae,Cookies,3,21.03,Alves,RN,App,False,CLI1207,2025-02-23,1900-01-01 19:15:00,19:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,2,Fevereiro,2025-02,T1,Domingo,23,Noite,21.03,7.01,7.01,Sem Promocao,True,11
88,2025-04-08,11,Milkshake,Morango,5,67.1,Pacheco,MA,Parceiro,False,CLI2635,2025-04-08,1900-01-01 11:45:00,11:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Terca,8,Manha,67.1,13.42,13.42,Sem Promocao,True,7
89,2025-08-03,17,Sundae,Cookies,2,7.91,Silveira,AC,App,True,CLI5270,2025-08-03,1900-01-01 17:45:00,17:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Domingo,3,Tarde,7.91,3.96,3.96,Com Promocao,True,5
90,2025-06-12,8,Milkshake,Açaí,2,20.83,Da Costa Do Amparo,AL,App,True,CLI7420,2025-06-12,1900-01-01 08:15:00,08:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Quinta,12,Manha,20.83,10.42,10.42,Com Promocao,True,8
91,2025-06-01,14,Casquinha,Baunilha,4,30.2,Guerra Verde,RS,App,False,CLI1228,2025-06-01,1900-01-01 14:30:00,14:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Domingo,1,Tarde,30.2,7.55,7.55,Sem Promocao,True,8
92,2025-02-28,8,Pote,Limão,2,14.84,Caldeira,BA,Parceiro,True,CLI3127,2025-02-28,1900-01-01 08:45:00,08:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,2,Fevereiro,2025-02,T1,Sexta,28,Manha,14.84,7.42,7.42,Com Promocao,True,3
93,2025-06-04,12,Sundae,Açaí,3,40.17,Pires,RR,Loja Física,False,CLI4294,2025-06-04,1900-01-01 12:45:00,12:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Quarta,4,Tarde,40.17,13.39,13.39,Sem Promocao,True,6
94,2025-07-08,8,Pote,Limão,3,26.96,Fonseca Alegre,MT,App,True,CLI1503,2025-07-08,1900-01-01 08:00:00,08:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Terca,8,Manha,26.96,8.99,8.99,Com Promocao,True,5
95,2025-07-11,16,Sundae,Morango,2,17.56,Cassiano Do Norte,SP,Loja Física,False,CLI9664,2025-07-11,1900-01-01 16:15:00,16:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sexta,11,Tarde,17.56,8.78,8.78,Sem Promocao,True,12
96,2025-06-27,21,Pote,Limão,5,30.55,Cunha,AL,App,False,CLI9154,2025-06-27,1900-01-01 21:15:00,21:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sexta,27,Noite,30.55,6.11,6.11,Sem Promocao,True,4
97,2025-05-28,22,Picolé,Cookies,4,28.42,Almeida,AP,Parceiro,True,CLI6824,2025-05-28,1900-01-01 22:45:00,22:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Quarta,28,Noite,28.42,7.1,7.1,Com Promocao,True,7
98,2025-07-18,17,Sundae,Morango,3,39.42,Gonçalves,PA,Parceiro,False,CLI9335,2025-07-18,1900-01-01 17:45:00,17:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sexta,18,Tarde,39.42,13.14,13.14,Sem Promocao,True,8
99,2025-03-06,14,Milkshake,Baunilha,4,47.64,Campinas,SC,App,False,CLI8285,2025-03-06,1900-01-01 14:30:00,14:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Quinta,6,Tarde,47.64,11.91,11.91,Sem Promocao,True,6
100,2025-05-14,10,Pote,Morango,2,12.78,Rezende Verde,PB,App,False,CLI3120,2025-05-14,1900-01-01 10:30:00,10:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Quarta,14,Manha,12.78,6.39,6.39,Sem Promocao,True,6
101,2025-07-03,9,Sundae,Caramelo,2,17.02,Dias Da Mata,ES,App,True,CLI3303,2025-07-03,1900-01-01 09:45:00,09:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Quinta,3,Manha,17.02,8.51,8.51,Com Promocao,True,6
102,2025-03-11,13,Pote,Açaí,2,18.8,Moura Da Praia,SE,App,False,CLI8034,2025-03-11,1900-01-01 13:00:00,13:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Terca,11,Tarde,18.8,9.4,9.4,Sem Promocao,True,4
103,2025-08-16,16,Picolé,Açaí,3,22.02,Cunha De Nogueira,RR,Loja Física,False,CLI9409,2025-08-16,1900-01-01 16:30:00,16:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Sabado,16,Tarde,22.02,7.34,7.34,Sem Promocao,True,4
104,2025-07-17,13,Casquinha,Menta,5,59.7,Pires,MT,App,True,CLI5936,2025-07-17,1900-01-01 13:30:00,13:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Quinta,17,Tarde,59.7,11.94,11.94,Com Promocao,True,6
105,2025-07-14,12,Milkshake,Caramelo,4,16.46,Moura Grande,TO,App,True,CLI1269,2025-07-14,1900-01-01 12:30:00,12:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Segunda,14,Tarde,16.46,4.12,4.12,Com Promocao,True,10
106,2025-08-10,12,Picolé,Cookies,4,39.56,Cirino De Duarte,AM,App,True,CLI8451,2025-08-10,1900-01-01 12:15:00,12:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Domingo,10,Tarde,39.56,9.89,9.89,Com Promocao,True,8
107,2025-03-16,18,Casquinha,Chocolate,4,53.0,Pinto Do Norte,RS,App,False,CLI5342,2025-03-16,1900-01-01 18:00:00,18:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Domingo,16,Noite,53.0,13.25,13.25,Sem Promocao,True,5
108,2025-05-29,10,Casquinha,Limão,2,12.67,Vargas,PI,Loja Física,True,CLI5457,2025-05-29,1900-01-01 10:30:00,10:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Quinta,29,Manha,12.67,6.34,6.34,Com Promocao,True,7
109,2025-04-30,14,Casquinha,Caramelo,3,35.67,Vasconcelos De Cunha,AM,Parceiro,False,CLI8196,2025-04-30,1900-01-01 14:30:00,14:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quarta,30,Tarde,35.67,11.89,11.89,Sem Promocao,True,7
110,2025-06-27,13,Milkshake,Menta,3,29.97,Guerra De Goiás,SC,Parceiro,False,CLI6125,2025-06-27,1900-01-01 13:30:00,13:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sexta,27,Tarde,29.97,9.99,9.99,Sem Promocao,True,3
111,2025-07-27,22,Casquinha,Baunilha,2,12.8,Fogaça Do Amparo,ES,App,False,CLI8747,2025-07-27,1900-01-01 22:45:00,22:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Domingo,27,Noite,12.8,6.4,6.4,Sem Promocao,True,2
112,2025-03-27,12,Casquinha,Açaí,3,43.56,Rocha Da Mata,GO,Parceiro,False,CLI1174,2025-03-27,1900-01-01 12:30:00,12:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Quinta,27,Tarde,43.56,14.52,14.52,Sem Promocao,True,6
113,2025-03-20,16,Picolé,Nao Informado,2,,Nao Informado,PB,Parceiro,True,CLI3557,2025-03-20,1900-01-01 16:30:00,16:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,3,Marco,2025-03,T1,Quinta,20,Tarde,,,,Com Promocao,True,7
114,2025-06-25,22,Pote,Açaí,4,33.32,Garcia Do Sul,BA,Loja Física,True,CLI6218,2025-06-25,1900-01-01 22:00:00,22:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Quarta,25,Noite,33.32,8.33,8.33,Com Promocao,True,10
115,2025-05-14,8,Sundae,Menta,3,27.83,Fonseca,AP,Loja Física,True,CLI5564,2025-05-14,1900-01-01 08:45:00,08:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Quarta,14,Manha,27.83,9.28,9.28,Com Promocao,True,6
116,2025-03-28,18,Sundae,Limão,1,12.31,Melo Dos Dourados,AC,Parceiro,False,CLI5511,2025-03-28,1900-01-01 18:45:00,18:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sexta,28,Noite,12.31,12.31,12.31,Sem Promocao,True,8
117,2025-07-03,8,Casquinha,Limão,3,14.55,Novaes Do Galho,MT,App,True,CLI2867,2025-07-03,1900-01-01 08:30:00,08:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Quinta,3,Manha,14.55,4.85,4.85,Com Promocao,True,4
118,2025-04-18,11,Sundae,Açaí,2,20.89,Albuquerque,PE,Parceiro,True,CLI5634,2025-04-18,1900-01-01 11:45:00,11:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sexta,18,Manha,20.89,10.44,10.44,Com Promocao,True,11
119,2025-03-02,11,Pote,Baunilha,5,42.4,Alves De Nascimento,PA,Loja Física,True,CLI2281,2025-03-02,1900-01-01 11:00:00,11:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Domingo,2,Manha,42.4,8.48,8.48,Com Promocao,True,6
120,2025-05-11,18,Casquinha,Caramelo,4,44.93,Melo Do Norte,SC,Parceiro,True,CLI3806,2025-05-11,1900-01-01 18:00:00,18:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Domingo,11,Noite,44.93,11.23,11.23,Com Promocao,True,9
121,2025-04-14,8,Pote,Morango,3,31.65,Rocha Do Sul,RR,Parceiro,True,CLI2946,2025-04-14,1900-01-01 08:00:00,08:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Segunda,14,Manha,31.65,10.55,10.55,Com Promocao,True,5
122,2025-04-04,22,Casquinha,Baunilha,4,22.51,Sousa Da Serra,SC,Parceiro,True,CLI4995,2025-04-04,1900-01-01 22:15:00,22:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sexta,4,Noite,22.51,5.63,5.63,Com Promocao,True,8
123,2025-07-26,16,Casquinha,Limão,4,47.46,Fonseca Da Praia,BA,App,True,CLI8376,2025-07-26,1900-01-01 16:15:00,16:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sabado,26,Tarde,47.46,11.86,11.86,Com Promocao,True,7
124,2025-06-06,9,Picolé,Chocolate,2,17.73,Da Cunha,ES,Parceiro,True,CLI2249,2025-06-06,1900-01-01 09:00:00,09:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sexta,6,Manha,17.73,8.86,8.86,Com Promocao,True,9
125,2025-06-14,8,Pote,Morango,1,5.03,Silva,RR,App,True,CLI9172,2025-06-14,1900-01-01 08:30:00,08:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sabado,14,Manha,5.03,5.03,5.03,Com Promocao,True,7
126,2025-08-09,21,Sundae,Caramelo,3,26.19,Viana,PR,Parceiro,True,CLI5082,2025-08-09,1900-01-01 21:30:00,21:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Sabado,9,Noite,26.19,8.73,8.73,Com Promocao,True,3
127,2025-07-13,22,Picolé,Açaí,3,31.28,Machado Das Pedras,CE,Parceiro,True,CLI9406,2025-07-13,1900-01-01 22:00:00,22:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Domingo,13,Noite,31.28,10.43,10.43,Com Promocao,True,10
128,2025-03-11,17,Casquinha,Chocolate,3,20.34,Sousa,GO,Parceiro,True,CLI8837,2025-03-11,1900-01-01 17:15:00,17:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Terca,11,Tarde,20.34,6.78,6.78,Com Promocao,True,8
129,2025-04-18,9,Casquinha,Açaí,5,46.15,Correia Da Prata,MS,Loja Física,True,CLI1556,2025-04-18,1900-01-01 09:00:00,09:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sexta,18,Manha,46.15,9.23,9.23,Com Promocao,True,5
130,2025-07-31,14,Casquinha,Baunilha,4,47.22,Cavalcante,SE,Parceiro,True,CLI8829,2025-07-31,1900-01-01 14:45:00,14:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Quinta,31,Tarde,47.22,11.8,11.8,Com Promocao,True,6
131,2025-04-02,20,Milkshake,Cookies,1,7.96,Da Mata Do Norte,RO,App,False,CLI3395,2025-04-02,1900-01-01 20:30:00,20:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quarta,2,Noite,7.96,7.96,7.96,Sem Promocao,True,6
132,2025-03-28,20,Milkshake,Morango,5,37.93,Campinas,MT,Loja Física,True,CLI7822,2025-03-28,1900-01-01 20:00:00,20:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sexta,28,Noite,37.93,7.59,7.59,Com Promocao,True,5
133,2025-08-18,11,Sundae,Baunilha,5,28.45,Sousa Paulista,RO,App,False,CLI2451,2025-08-18,1900-01-01 11:45:00,11:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Segunda,18,Manha,28.45,5.69,5.69,Sem Promocao,True,9
134,2025-07-14,14,Picolé,Morango,1,14.27,Garcia Da Mata,SE,App,False,CLI5487,2025-07-14,1900-01-01 14:45:00,14:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Segunda,14,Tarde,14.27,14.27,14.27,Sem Promocao,True,6
135,2025-03-09,9,Casquinha,Menta,3,27.11,Azevedo,MS,App,True,CLI4462,2025-03-09,1900-01-01 09:00:00,09:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Domingo,9,Manha,27.11,9.04,9.04,Com Promocao,True,7
136,2025-04-17,21,Picolé,Limão,2,25.22,Teixeira Do Oeste,AM,App,False,CLI9633,2025-04-17,1900-01-01 21:00:00,21:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quinta,17,Noite,25.22,12.61,12.61,Sem Promocao,True,7
137,2025-04-29,8,Milkshake,Baunilha,4,59.24,Gomes Da Mata,BA,App,False,CLI5962,2025-04-29,1900-01-01 08:15:00,08:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Terca,29,Manha,59.24,14.81,14.81,Sem Promocao,True,7
138,2025-04-15,20,Picolé,Cookies,3,35.19,Da Costa Do Campo,AP,App,False,CLI9606,2025-04-15,1900-01-01 20:00:00,20:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Terca,15,Noite,35.19,11.73,11.73,Sem Promocao,True,3
139,2025-08-15,11,Picolé,Cookies,4,29.16,Mendes Dos Dourados,AC,App,False,CLI7288,2025-08-15,1900-01-01 11:30:00,11:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Sexta,15,Manha,29.16,7.29,7.29,Sem Promocao,True,7
140,2025-03-02,17,Sundae,Menta,4,18.55,Cardoso,GO,App,True,CLI1881,2025-03-02,1900-01-01 17:30:00,17:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Domingo,2,Tarde,18.55,4.64,4.64,Com Promocao,True,7
141,2025-03-04,12,Milkshake,Caramelo,4,20.08,Aragão,SE,Parceiro,True,CLI3949,2025-03-04,1900-01-01 12:45:00,12:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Terca,4,Tarde,20.08,5.02,5.02,Com Promocao,True,7
142,2025-05-01,8,Pote,Caramelo,2,18.38,Machado De Minas,CE,Parceiro,True,CLI5675,2025-05-01,1900-01-01 08:00:00,08:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Quinta,1,Manha,18.38,9.19,9.19,Com Promocao,True,10
143,2025-04-08,20,Milkshake,Menta,5,71.0,Da Conceição De Siqueira,RR,App,False,CLI3441,2025-04-08,1900-01-01 20:30:00,20:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Terca,8,Noite,71.0,14.2,14.2,Sem Promocao,True,10
144,2025-07-21,16,Pote,Chocolate,4,29.12,Da Conceição,RO,App,False,CLI6469,2025-07-21,1900-01-01 16:30:00,16:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Segunda,21,Tarde,29.12,7.28,7.28,Sem Promocao,True,5
145,2025-06-24,11,Casquinha,Nao Informado,2,,Nao Informado,MG,Loja Física,False,CLI3848,2025-06-24,1900-01-01 11:45:00,11:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,6,Junho,2025-06,T2,Terca,24,Manha,,,,Sem Promocao,True,6
146,2025-04-25,20,Pote,Caramelo,1,10.11,Albuquerque De Minas,SC,Loja Física,True,CLI6518,2025-04-25,1900-01-01 20:30:00,20:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sexta,25,Noite,10.11,10.11,10.11,Com Promocao,True,7
147,2025-06-04,11,Pote,Caramelo,4,56.0,Cavalcanti,PR,Parceiro,False,CLI2053,2025-06-04,1900-01-01 11:45:00,11:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Quarta,4,Manha,56.0,14.0,14.0,Sem Promocao,True,9
148,2025-03-13,17,Pote,Morango,2,11.72,Almeida Da Mata,MA,App,True,CLI1345,2025-03-13,1900-01-01 17:45:00,17:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Quinta,13,Tarde,11.72,5.86,5.86,Com Promocao,True,7
149,2025-06-09,10,Casquinha,Cookies,1,5.49,Rocha De Goiás,RN,Loja Física,False,CLI4647,2025-06-09,1900-01-01 10:00:00,10:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Segunda,9,Manha,5.49,5.49,5.49,Sem Promocao,True,4
150,2025-04-17,18,Sundae,Baunilha,3,22.6,Porto De Costa,AP,Loja Física,True,CLI6645,2025-04-17,1900-01-01 18:15:00,18:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quinta,17,Noite,22.6,7.53,7.53,Com Promocao,True,11
151,2025-04-03,18,Pote,Chocolate,3,34.92,Leão,DF,Parceiro,False,CLI9519,2025-04-03,1900-01-01 18:30:00,18:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quinta,3,Noite,34.92,11.64,11.64,Sem Promocao,True,8
152,2025-05-06,10,Pote,Açaí,1,6.92,Cunha Grande,PA,App,False,CLI4732,2025-05-06,1900-01-01 10:45:00,10:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Terca,6,Manha,6.92,6.92,6.92,Sem Promocao,True,6
153,2025-06-19,11,Pote,Chocolate,4,42.8,Jesus,RR,App,False,CLI7690,2025-06-19,1900-01-01 11:45:00,11:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Quinta,19,Manha,42.8,10.7,10.7,Sem Promocao,True,7
154,2025-04-25,14,Picolé,Caramelo,4,48.42,Da Cunha,PI,Loja Física,True,CLI9288,2025-04-25,1900-01-01 14:45:00,14:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sexta,25,Tarde,48.42,12.1,12.1,Com Promocao,True,6
155,2025-08-12,12,Casquinha,Limão,5,68.55,Da Mata Paulista,MA,App,False,CLI8211,2025-08-12,1900-01-01 12:00:00,12:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Terca,12,Tarde,68.55,13.71,13.71,Sem Promocao,True,4
156,2025-06-07,17,Pote,Chocolate,4,51.32,Da Costa,ES,Parceiro,False,CLI6420,2025-06-07,1900-01-01 17:00:00,17:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sabado,7,Tarde,51.32,12.83,12.83,Sem Promocao,True,11
157,2025-04-01,9,Picolé,Limão,2,15.31,Rezende,MT,Parceiro,True,CLI2663,2025-04-01,1900-01-01 09:00:00,09:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Terca,1,Manha,15.31,7.66,7.66,Com Promocao,True,5
158,2025-04-24,17,Casquinha,Caramelo,2,19.84,Borges Das Pedras,AC,Parceiro,False,CLI8530,2025-04-24,1900-01-01 17:00:00,17:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quinta,24,Tarde,19.84,9.92,9.92,Sem Promocao,True,5
