id_transacao,data_venda,id_produto,id_cliente,id_canal,quantidade_vendida,receita_transacao,valor_transacao,valor_unitario_medio,promocao,status_promocao,hora_venda,hora,faixa_horaria,flag_outlier_valor_total,flag_registro_valido_powerbi
251,2025-08-21,37,CLI9531,3,5,51.18,51.18,10.24,True,Com Promocao,11:30,11,Manha,False,True
252,2025-06-06,3,CLI4718,1,1,9.8,9.8,9.8,True,Com Promocao,11:45,11,Manha,False,True
253,2025-03-28,21,CLI4502,2,4,30.12,30.12,7.53,False,Sem Promocao,11:30,11,Manha,False,True
254,2025-05-06,11,CLI7152,2,1,9.08,9.08,9.08,True,Com Promocao,22:15,22,Noite,False,True
255,2025-05-10,6,CLI5779,1,1,6.87,6.87,6.87,False,Sem Promocao,11:30,11,Manha,False,True
256,2025-05-06,24,CLI8991,1,1,10.41,10.41,10.41,False,Sem Promocao,21:30,21,Noite,False,True
257,2025-08-05,37,CLI5471,2,5,33.74,33.74,6.75,True,Com Promocao,09:45,9,Manha,False,True
258,2025-08-08,9,CLI7271,1,2,11.48,11.48,5.74,False,Sem Promocao,13:30,13,Tarde,False,True
259,2025-04-25,11,CLI4420,1,4,27.72,27.72,6.93,False,Sem Promocao,20:45,20,Noite,False,True
260,2025-06-17,21,CLI8801,1,4,30.64,30.64,7.66,True,Com Promocao,15:00,15,Tarde,False,True
262,2025-04-16,18,CLI9043,1,1,9.72,9.72,9.72,False,Sem Promocao,14:45,14,Tarde,False,True
263,2025-03-11,31,CLI6798,1,2,9.53,9.53,4.76,True,Com Promocao,08:45,8,Manha,False,True
264,2025-04-15,25,CLI8146,1,1,5.73,5.73,5.73,False,Sem Promocao,15:45,15,Tarde,False,True
265,2025-04-08,28,CLI5772,3,3,33.54,33.54,11.18,False,Sem Promocao,19:45,19,Noite,False,True
266,2025-05-27,13,CLI9511,3,5,38.85,38.85,7.77,False,Sem Promocao,20:00,20,Noite,False,True
267,2025-07-30,27,CLI5379,3,2,14.8,14.8,7.4,True,Com Promocao,13:45,13,Tarde,False,True
268,2025-02-22,12,CLI4200,3,3,25.74,25.74,8.58,False,Sem Promocao,14:30,14,Tarde,False,True
269,2025-07-29,11,CLI5913,2,4,30.56,30.56,7.64,False,Sem Promocao,22:30,22,Noite,False,True
270,2025-05-28,6,CLI5217,1,5,55.68,55.68,11.14,True,Com Promocao,10:45,10,Manha,False,True
271,2025-03-21,33,CLI8987,1,4,47.68,47.68,11.92,False,Sem Promocao,19:45,19,Noite,False,True
272,2025-07-24,20,CLI1532,3,3,27.79,27.79,9.26,True,Com Promocao,10:15,10,Manha,False,True
273,2025-08-11,9,CLI8277,3,3,31.44,31.44,10.48,True,Com Promocao,12:45,12,Tarde,False,True
274,2025-07-29,35,CLI4790,2,5,30.65,30.65,6.13,False,Sem Promocao,20:15,20,Noite,False,True
275,2025-03-12,13,CLI1332,3,2,25.1,25.1,12.55,False,Sem Promocao,16:15,16,Tarde,False,True
276,2025-03-14,27,CLI1300,3,2,13.32,13.32,6.66,False,Sem Promocao,18:15,18,Noite,False,True
277,2025-04-01,4,CLI8979,1,3,26.25,26.25,8.75,False,Sem Promocao,19:45,19,Noite,False,True
278,2025-02-21,14,CLI8810,3,2,15.44,15.44,7.72,False,Sem Promocao,21:00,21,Noite,False,True
279,2025-07-14,14,CLI3938,3,2,29.58,29.58,14.79,False,Sem Promocao,09:15,9,Manha,False,True
280,2025-08-02,15,CLI4059,3,4,48.07,48.07,12.02,True,Com Promocao,12:30,12,Tarde,False,True
281,2025-02-23,1,CLI5446,2,2,10.43,10.43,5.22,True,Com Promocao,12:15,12,Tarde,False,True
282,2025-08-06,11,CLI2276,2,6,28.51,28.51,4.75,True,Com Promocao,13:15,13,Tarde,False,True
283,2025-04-27,28,CLI2117,3,5,45.15,45.15,9.03,False,Sem Promocao,11:00,11,Manha,False,True
284,2025-06-17,2,CLI9395,2,3,27.3,27.3,9.1,True,Com Promocao,21:15,21,Noite,False,True
285,2025-06-21,2,CLI6446,3,2,10.24,10.24,5.12,False,Sem Promocao,10:15,10,Manha,False,True
286,2025-06-26,15,CLI5671,1,2,12.0,12.0,6.0,True,Com Promocao,15:00,15,Tarde,False,True
287,2025-03-06,12,CLI5836,3,4,52.96,52.96,13.24,False,Sem Promocao,11:15,11,Manha,False,True
288,2025-05-03,24,CLI1706,3,3,32.85,32.85,10.95,True,Com Promocao,19:45,19,Noite,False,True
289,2025-04-30,22,CLI2463,1,2,16.37,16.37,8.18,True,Com Promocao,10:00,10,Manha,False,True
291,2025-04-15,40,CLI3907,2,2,24.0,24.0,12.0,False,Sem Promocao,18:45,18,Noite,False,True
292,2025-08-02,25,CLI4134,1,4,23.72,23.72,5.93,False,Sem Promocao,17:45,17,Tarde,False,True
293,2025-04-03,13,CLI3652,2,3,22.54,22.54,7.51,True,Com Promocao,16:00,16,Tarde,False,True
294,2025-08-20,25,CLI2480,3,4,26.04,26.04,6.51,True,Com Promocao,08:15,8,Manha,False,True
295,2025-07-15,32,CLI3851,1,4,24.52,24.52,6.13,False,Sem Promocao,12:45,12,Tarde,False,True
296,2025-06-30,17,CLI8999,2,3,38.4,38.4,12.8,False,Sem Promocao,21:45,21,Noite,False,True
297,2025-08-12,18,CLI5265,1,1,10.9,10.9,10.9,True,Com Promocao,15:15,15,Tarde,False,True
298,2025-07-24,31,CLI4872,3,3,29.38,29.38,9.79,True,Com Promocao,22:15,22,Noite,False,True
299,2025-08-08,10,CLI7255,2,3,17.31,17.31,5.77,False,Sem Promocao,13:30,13,Tarde,False,True
300,2025-06-21,13,CLI9579,2,3,18.69,18.69,6.23,False,Sem Promocao,16:15,16,Tarde,False,True
301,2025-06-08,15,CLI9422,2,2,23.92,23.92,11.96,False,Sem Promocao,08:15,8,Manha,False,True
302,2025-09-15,20,CLI9624,2,5,53.2,53.2,10.64,False,Sem Promocao,17:45,17,Tarde,False,True
303,2025-07-19,29,CLI9244,3,3,31.8,31.8,10.6,False,Sem Promocao,20:30,20,Noite,False,True
305,2025-07-04,17,CLI4757,3,3,22.5,22.5,7.5,False,Sem Promocao,22:30,22,Noite,False,True
306,2025-06-12,19,CLI2822,2,2,16.26,16.26,8.13,False,Sem Promocao,10:45,10,Manha,False,True
307,2025-05-30,4,CLI3948,1,5,27.65,27.65,5.53,False,Sem Promocao,17:15,17,Tarde,False,True
308,2025-06-09,11,CLI8000,3,1,6.52,6.52,6.52,False,Sem Promocao,22:00,22,Noite,False,True
309,2025-08-18,7,CLI6392,3,5,51.9,51.9,10.38,False,Sem Promocao,16:30,16,Tarde,False,True
310,2025-05-26,11,CLI7498,3,4,21.32,21.32,5.33,True,Com Promocao,13:30,13,Tarde,False,True
311,2025-08-19,5,CLI3712,1,3,21.38,21.38,7.13,True,Com Promocao,17:30,17,Tarde,False,True
312,2025-08-16,3,CLI9740,1,4,47.54,47.54,11.88,True,Com Promocao,19:30,19,Noite,False,True
313,2025-06-12,38,CLI5294,1,4,45.85,45.85,11.46,True,Com Promocao,11:45,11,Manha,False,True
314,2025-07-22,16,CLI9454,1,2,14.99,14.99,7.5,True,Com Promocao,09:00,9,Manha,False,True
315,2025-07-27,38,CLI3492,3,3,26.52,26.52,8.84,False,Sem Promocao,17:00,17,Tarde,False,True
316,2025-03-12,31,CLI2568,3,3,39.96,39.96,13.32,False,Sem Promocao,14:45,14,Tarde,False,True
317,2025-03-07,26,CLI9035,3,5,38.95,38.95,7.79,True,Com Promocao,09:15,9,Manha,False,True
318,2025-03-09,21,CLI8828,1,4,23.07,23.07,5.77,True,Com Promocao,20:00,20,Noite,False,True
319,2025-03-12,36,CLI7989,3,4,37.38,37.38,9.35,True,Com Promocao,15:00,15,Tarde,False,True
320,2025-05-06,30,CLI1112,1,4,32.43,32.43,8.11,True,Com Promocao,19:15,19,Noite,False,True
321,2025-06-30,4,CLI2435,2,2,17.44,17.44,8.72,False,Sem Promocao,17:30,17,Tarde,False,True
322,2025-02-22,26,CLI8186,3,1,8.48,8.48,8.48,True,Com Promocao,20:45,20,Noite,False,True
323,2025-03-26,31,CLI9697,1,2,14.8,14.8,7.4,True,Com Promocao,21:15,21,Noite,False,True
324,2025-02-21,36,CLI1047,2,5,62.58,62.58,12.52,True,Com Promocao,22:15,22,Noite,False,True
325,2025-07-15,29,CLI8211,2,1,10.06,10.06,10.06,True,Com Promocao,17:45,17,Tarde,False,True
326,2025-05-06,14,CLI4918,3,5,24.23,24.23,4.85,True,Com Promocao,18:45,18,Noite,False,True
327,2025-06-20,2,CLI1294,1,3,11.88,11.88,3.96,True,Com Promocao,15:00,15,Tarde,False,True
328,2025-03-11,17,CLI6209,2,2,8.58,8.58,4.29,True,Com Promocao,11:00,11,Manha,False,True
329,2025-07-04,28,CLI4195,1,2,20.68,20.68,10.34,True,Com Promocao,08:45,8,Manha,False,True
330,2025-03-14,27,CLI5821,3,5,35.59,35.59,7.12,True,Com Promocao,21:15,21,Noite,False,True
331,2025-08-09,38,CLI7124,3,5,47.7,47.7,9.54,False,Sem Promocao,20:30,20,Noite,False,True
332,2025-04-08,38,CLI7247,2,1,11.91,11.91,11.91,False,Sem Promocao,21:45,21,Noite,False,True
333,2025-07-30,32,CLI7615,1,4,44.68,44.68,11.17,False,Sem Promocao,12:00,12,Tarde,False,True
334,2025-02-25,31,CLI5618,3,2,12.24,12.24,6.12,True,Com Promocao,16:00,16,Tarde,False,True
335,2025-03-09,17,CLI6412,2,5,52.25,52.25,10.45,True,Com Promocao,10:45,10,Manha,False,True
336,2025-06-05,31,CLI4367,2,4,20.11,20.11,5.03,True,Com Promocao,12:45,12,Tarde,False,True
337,2025-08-06,30,CLI8805,1,3,21.36,21.36,7.12,True,Com Promocao,13:45,13,Tarde,False,True
338,2025-05-15,37,CLI3929,2,3,23.61,23.61,7.87,False,Sem Promocao,09:30,9,Manha,False,True
339,2025-05-09,19,CLI1742,3,3,31.83,31.83,10.61,False,Sem Promocao,12:45,12,Tarde,False,True
340,2025-07-10,16,CLI9742,2,2,10.04,10.04,5.02,True,Com Promocao,22:30,22,Noite,False,True
341,2025-03-11,31,CLI9944,3,1,9.65,9.65,9.65,True,Com Promocao,10:30,10,Manha,False,True
342,2025-07-14,2,CLI8060,3,4,47.04,47.04,11.76,False,Sem Promocao,08:30,8,Manha,False,True
343,2025-08-10,28,CLI6917,1,3,22.86,22.86,7.62,True,Com Promocao,08:45,8,Manha,False,True
344,2025-05-17,37,CLI5653,1,1,10.73,10.73,10.73,True,Com Promocao,16:15,16,Tarde,False,True
345,2025-06-18,21,CLI2720,2,1,14.04,14.04,14.04,False,Sem Promocao,09:00,9,Manha,False,True
346,2025-05-21,18,CLI9222,2,2,13.4,13.4,6.7,False,Sem Promocao,12:45,12,Tarde,False,True
347,2025-06-29,16,CLI8760,3,3,33.51,33.51,11.17,False,Sem Promocao,22:00,22,Noite,False,True
348,2025-06-25,30,CLI9469,2,3,23.82,23.82,7.94,False,Sem Promocao,15:45,15,Tarde,False,True
349,2025-05-10,3,CLI3703,1,4,38.72,38.72,9.68,False,Sem Promocao,09:00,9,Manha,False,True
350,2025-06-09,12,CLI5961,3,5,61.47,61.47,12.29,True,Com Promocao,12:00,12,Tarde,False,True
351,2025-06-29,26,CLI7106,1,4,24.08,24.08,6.02,True,Com Promocao,20:00,20,Noite,False,True
352,2025-09-03,34,CLI1474,2,4,25.08,25.08,6.27,False,Sem Promocao,10:45,10,Manha,False,True
353,2025-05-03,39,CLI5829,2,5,54.55,54.55,10.91,False,Sem Promocao,19:30,19,Noite,False,True
354,2025-07-06,15,CLI6445,3,4,33.44,33.44,8.36,False,Sem Promocao,15:00,15,Tarde,False,True
356,2025-07-26,24,CLI3502,2,1,9.3,9.3,9.3,False,Sem Promocao,13:00,13,Tarde,False,True
357,2025-04-17,2,CLI9456,2,4,27.8,27.8,6.95,False,Sem Promocao,20:00,20,Noite,False,True
358,2025-02-23,39,CLI5759,3,2,14.38,14.38,7.19,False,Sem Promocao,17:15,17,Tarde,False,True
359,2025-08-22,21,CLI8757,1,5,29.04,29.04,5.81,True,Com Promocao,22:00,22,Noite,False,True
360,2025-05-20,12,CLI2924,3,1,6.18,6.18,6.18,False,Sem Promocao,14:30,14,Tarde,False,True
361,2025-03-10,25,CLI6557,2,5,37.73,37.73,7.55,True,Com Promocao,10:00,10,Manha,False,True
362,2025-03-26,1,CLI6553,2,5,36.76,36.76,7.35,True,Com Promocao,14:45,14,Tarde,False,True
364,2025-03-19,24,CLI3826,3,1,10.01,10.01,10.01,True,Com Promocao,13:15,13,Tarde,False,True
365,2025-07-27,28,CLI3699,3,5,34.17,34.17,6.83,True,Com Promocao,21:30,21,Noite,False,True
366,2025-08-20,13,CLI2387,3,1,8.66,8.66,8.66,True,Com Promocao,12:45,12,Tarde,False,True
367,2025-04-15,24,CLI9763,2,3,28.82,28.82,9.61,True,Com Promocao,18:30,18,Noite,False,True
369,2025-09-10,3,CLI7637,3,1,11.65,11.65,11.65,True,Com Promocao,15:30,15,Tarde,False,True
370,2025-03-23,17,CLI5353,2,4,43.06,43.06,10.76,True,Com Promocao,17:00,17,Tarde,False,True
371,2025-04-18,8,CLI2770,2,3,21.18,21.18,7.06,False,Sem Promocao,19:30,19,Noite,False,True
372,2025-05-15,37,CLI6013,1,5,60.97,60.97,12.19,True,Com Promocao,10:30,10,Manha,False,True
373,2025-06-02,27,CLI1741,1,4,26.48,26.48,6.62,True,Com Promocao,13:00,13,Tarde,False,True
374,2025-03-13,1,CLI4616,2,3,16.89,16.89,5.63,False,Sem Promocao,08:15,8,Manha,False,True
375,2025-07-01,29,CLI5274,1,5,38.84,38.84,7.77,True,Com Promocao,09:00,9,Manha,False,True
376,2025-07-09,16,CLI9964,2,4,26.69,26.69,6.67,True,Com Promocao,21:45,21,Noite,False,True
377,2025-04-16,21,CLI9348,2,3,19.2,19.2,6.4,False,Sem Promocao,10:45,10,Manha,False,True
378,2025-02-28,7,CLI8535,2,5,70.65,70.65,14.13,False,Sem Promocao,08:30,8,Manha,False,True
379,2025-05-01,13,CLI4191,1,1,9.92,9.92,9.92,True,Com Promocao,11:30,11,Manha,False,True
380,2025-03-02,40,CLI2935,3,4,46.28,46.28,11.57,True,Com Promocao,17:00,17,Tarde,False,True
381,2025-07-04,28,CLI6750,1,2,22.32,22.32,11.16,False,Sem Promocao,17:30,17,Tarde,False,True
382,2025-03-04,6,CLI9596,3,4,41.8,41.8,10.45,False,Sem Promocao,21:30,21,Noite,False,True
383,2025-05-17,18,CLI6806,1,3,21.12,21.12,7.04,True,Com Promocao,20:45,20,Noite,False,True
384,2025-05-17,39,CLI7555,2,5,55.65,55.65,11.13,False,Sem Promocao,18:00,18,Noite,False,True
385,2025-07-29,33,CLI5887,3,5,53.25,53.25,10.65,True,Com Promocao,10:30,10,Manha,False,True
386,2025-04-12,26,CLI4994,3,3,23.31,23.31,7.77,False,Sem Promocao,12:45,12,Tarde,False,True
387,2025-02-21,32,CLI6737,2,5,31.25,31.25,6.25,True,Com Promocao,12:30,12,Tarde,False,True
388,2025-07-22,39,CLI8738,1,3,33.38,33.38,11.13,True,Com Promocao,16:15,16,Tarde,False,True
389,2025-02-24,12,CLI9916,1,5,34.93,34.93,6.99,True,Com Promocao,08:00,8,Manha,False,True
390,2025-03-07,29,CLI3813,3,3,30.24,30.24,10.08,False,Sem Promocao,22:30,22,Noite,False,True
391,2025-03-29,20,CLI6361,2,1,10.95,10.95,10.95,False,Sem Promocao,15:00,15,Tarde,False,True
392,2025-03-26,27,CLI4073,1,5,63.13,63.13,12.63,True,Com Promocao,13:00,13,Tarde,False,True
393,2025-07-27,24,CLI9231,2,2,17.75,17.75,8.88,True,Com Promocao,22:15,22,Noite,False,True
394,2025-08-20,13,CLI7847,1,1,13.9,13.9,13.9,False,Sem Promocao,13:45,13,Tarde,False,True
395,2025-06-26,10,CLI8359,3,2,14.6,14.6,7.3,False,Sem Promocao,16:15,16,Tarde,False,True
396,2025-08-09,1,CLI8716,1,1,14.19,14.19,14.19,False,Sem Promocao,14:15,14,Tarde,False,True
397,2025-05-01,12,CLI6257,3,4,36.07,36.07,9.02,True,Com Promocao,11:30,11,Manha,False,True
398,2025-07-25,25,CLI3381,3,4,29.0,29.0,7.25,False,Sem Promocao,19:15,19,Noite,False,True
399,2025-05-04,40,CLI1030,1,1,5.88,5.88,5.88,False,Sem Promocao,08:45,8,Manha,False,True
400,2025-03-08,29,CLI1107,3,2,20.08,20.08,10.04,True,Com Promocao,08:30,8,Manha,False,True
401,2025-03-24,29,CLI9098,1,1,8.19,8.19,8.19,True,Com Promocao,15:45,15,Tarde,False,True
402,2025-09-10,16,CLI1187,1,3,15.52,15.52,5.17,True,Com Promocao,20:45,20,Noite,False,True
403,2025-07-08,40,CLI3554,3,3,37.95,37.95,12.65,False,Sem Promocao,17:15,17,Tarde,False,True
404,2025-08-07,1,CLI7938,2,1,5.31,5.31,5.31,False,Sem Promocao,10:30,10,Manha,False,True
405,2025-02-26,7,CLI9884,2,1,10.02,10.02,10.02,False,Sem Promocao,13:00,13,Tarde,False,True
406,2025-04-04,32,CLI1267,3,2,13.98,13.98,6.99,False,Sem Promocao,21:15,21,Noite,False,True
407,2025-03-28,17,CLI6196,3,2,25.25,25.25,12.62,True,Com Promocao,11:00,11,Manha,False,True
408,2025-07-09,22,CLI1127,1,1,7.97,7.97,7.97,True,Com Promocao,10:00,10,Manha,False,True
409,2025-04-16,24,CLI2373,2,4,20.2,20.2,5.05,False,Sem Promocao,21:30,21,Noite,False,True
410,2025-03-20,1,CLI9472,1,4,40.48,40.48,10.12,False,Sem Promocao,11:00,11,Manha,False,True
411,2025-04-13,37,CLI1987,2,5,33.37,33.37,6.67,True,Com Promocao,15:45,15,Tarde,False,True
412,2025-05-04,7,CLI5354,3,2,25.92,25.92,12.96,True,Com Promocao,20:00,20,Noite,False,True
413,2025-05-08,16,CLI6861,3,4,21.28,21.28,5.32,True,Com Promocao,14:30,14,Tarde,False,True
414,2025-08-03,17,CLI3814,1,1,10.24,10.24,10.24,True,Com Promocao,18:30,18,Noite,False,True
415,2025-03-10,12,CLI7128,2,1,8.42,8.42,8.42,False,Sem Promocao,11:45,11,Manha,False,True
416,2025-07-21,21,CLI3512,3,5,29.39,29.39,5.88,True,Com Promocao,08:15,8,Manha,False,True
417,2025-03-25,31,CLI7766,1,4,47.88,47.88,11.97,False,Sem Promocao,15:15,15,Tarde,False,True
418,2025-03-13,15,CLI9699,3,2,16.8,16.8,8.4,True,Com Promocao,10:30,10,Manha,False,True
419,2025-07-09,11,CLI3418,2,3,31.64,31.64,10.55,True,Com Promocao,18:15,18,Noite,False,True
420,2025-07-04,40,CLI9118,3,2,13.57,13.57,6.78,True,Com Promocao,13:45,13,Tarde,False,True
421,2025-04-16,6,CLI6602,1,4,39.88,39.88,9.97,False,Sem Promocao,12:00,12,Tarde,False,True
422,2025-06-25,20,CLI9355,2,5,39.65,39.65,7.93,False,Sem Promocao,14:30,14,Tarde,False,True
423,2025-03-22,28,CLI4857,1,1,9.88,9.88,9.88,False,Sem Promocao,09:30,9,Manha,False,True
424,2025-06-01,3,CLI9501,2,4,29.88,29.88,7.47,False,Sem Promocao,09:15,9,Manha,False,True
425,2025-03-17,28,CLI8942,1,4,47.06,47.06,11.76,True,Com Promocao,22:15,22,Noite,False,True
426,2025-05-31,22,CLI2738,1,5,24.09,24.09,4.82,True,Com Promocao,09:45,9,Manha,False,True
427,2025-09-05,31,CLI1410,3,3,33.9,33.9,11.3,True,Com Promocao,17:00,17,Tarde,False,True
428,2025-04-07,13,CLI8254,3,2,27.48,27.48,13.74,False,Sem Promocao,14:15,14,Tarde,False,True
429,2025-06-20,22,CLI2660,3,3,23.7,23.7,7.9,False,Sem Promocao,20:15,20,Noite,False,True
430,2025-08-16,9,CLI2458,3,4,30.32,30.32,7.58,False,Sem Promocao,09:30,9,Manha,False,True
431,2025-06-19,40,CLI9570,3,5,66.75,66.75,13.35,False,Sem Promocao,12:30,12,Tarde,False,True
432,2025-05-08,14,CLI9498,3,5,71.8,71.8,14.36,False,Sem Promocao,15:15,15,Tarde,False,True
433,2025-02-23,38,CLI6284,3,3,28.11,28.11,9.37,False,Sem Promocao,14:15,14,Tarde,False,True
435,2025-04-03,2,CLI4320,3,5,57.83,57.83,11.57,True,Com Promocao,09:15,9,Manha,False,True
436,2025-06-11,14,CLI7005,2,5,59.24,59.24,11.85,True,Com Promocao,09:00,9,Manha,False,True
437,2025-03-24,12,CLI6429,1,3,42.87,42.87,14.29,False,Sem Promocao,12:15,12,Tarde,False,True
438,2025-03-09,16,CLI8878,3,1,8.12,8.12,8.12,False,Sem Promocao,11:30,11,Manha,False,True
439,2025-08-19,32,CLI8015,3,3,30.99,30.99,10.33,True,Com Promocao,17:30,17,Tarde,False,True
440,2025-03-16,32,CLI9305,3,1,5.48,5.48,5.48,False,Sem Promocao,13:45,13,Tarde,False,True
441,2025-06-26,13,CLI1823,2,6,70.95,70.95,11.82,True,Com Promocao,14:30,14,Tarde,False,True
442,2025-08-01,11,CLI8177,2,1,14.95,14.95,14.95,False,Sem Promocao,10:00,10,Manha,False,True
443,2025-05-19,16,CLI2230,1,3,15.66,15.66,5.22,False,Sem Promocao,21:15,21,Noite,False,True
444,2025-07-12,25,CLI6790,3,3,36.42,36.42,12.14,False,Sem Promocao,21:30,21,Noite,False,True
445,2025-05-01,16,CLI3554,2,2,8.3,8.3,4.15,True,Com Promocao,18:00,18,Noite,False,True
446,2025-03-16,7,CLI2986,2,3,20.56,20.56,6.85,True,Com Promocao,13:00,13,Tarde,False,True
447,2025-03-21,16,CLI4696,3,3,22.35,22.35,7.45,False,Sem Promocao,15:30,15,Tarde,False,True
448,2025-06-04,33,CLI6455,1,3,23.25,23.25,7.75,True,Com Promocao,11:00,11,Manha,False,True
449,2025-04-04,31,CLI2931,1,3,25.8,25.8,8.6,False,Sem Promocao,10:15,10,Manha,False,True
450,2025-05-20,4,CLI4930,3,1,7.47,7.47,7.47,True,Com Promocao,15:00,15,Tarde,False,True
451,2025-07-07,14,CLI9173,1,4,55.44,55.44,13.86,False,Sem Promocao,13:15,13,Tarde,False,True
452,2025-07-25,20,CLI1661,3,1,11.59,11.59,11.59,True,Com Promocao,13:45,13,Tarde,False,True
453,2025-08-09,11,CLI7095,1,3,27.18,27.18,9.06,False,Sem Promocao,09:30,9,Manha,False,True
454,2025-04-05,16,CLI1966,2,3,35.97,35.97,11.99,False,Sem Promocao,18:30,18,Noite,False,True
455,2025-07-14,14,CLI5546,3,3,27.43,27.43,9.14,True,Com Promocao,09:00,9,Manha,False,True
456,2025-03-28,9,CLI2757,2,1,4.89,4.89,4.89,True,Com Promocao,19:30,19,Noite,False,True
457,2025-04-10,30,CLI1008,2,4,43.58,43.58,10.9,True,Com Promocao,21:15,21,Noite,False,True
458,2025-04-17,4,CLI4858,1,4,31.03,31.03,7.76,True,Com Promocao,16:00,16,Tarde,False,True
459,2025-03-19,13,CLI2915,1,5,36.55,36.55,7.31,False,Sem Promocao,16:45,16,Tarde,False,True
460,2025-03-03,15,CLI1768,2,2,12.68,12.68,6.34,False,Sem Promocao,10:45,10,Manha,False,True
461,2025-08-20,1,CLI1290,3,1,8.2,8.2,8.2,False,Sem Promocao,10:30,10,Manha,False,True
463,2025-04-13,34,CLI4801,3,4,47.6,47.6,11.9,False,Sem Promocao,09:15,9,Manha,False,True
464,2025-03-27,4,CLI1746,2,4,18.34,18.34,4.58,True,Com Promocao,20:15,20,Noite,False,True
465,2025-08-11,10,CLI5500,1,1,7.52,7.52,7.52,True,Com Promocao,08:45,8,Manha,False,True
466,2025-03-25,39,CLI5536,2,3,16.26,16.26,5.42,True,Com Promocao,13:00,13,Tarde,False,True
467,2025-04-18,7,CLI7704,3,1,5.98,5.98,5.98,False,Sem Promocao,12:00,12,Tarde,False,True
468,2025-08-13,27,CLI1669,3,1,11.01,11.01,11.01,True,Com Promocao,10:45,10,Manha,False,True
469,2025-03-08,6,CLI6077,2,3,36.12,36.12,12.04,False,Sem Promocao,21:15,21,Noite,False,True
470,2025-03-12,24,CLI5448,2,2,17.98,17.98,8.99,True,Com Promocao,16:00,16,Tarde,False,True
471,2025-06-04,35,CLI3868,1,2,18.6,18.6,9.3,False,Sem Promocao,21:45,21,Noite,False,True
472,2025-08-18,15,CLI6143,3,5,34.93,34.93,6.99,True,Com Promocao,21:30,21,Noite,False,True
473,2025-04-16,11,CLI1180,1,3,33.03,33.03,11.01,False,Sem Promocao,13:15,13,Tarde,False,True
474,2025-08-08,26,CLI2610,2,5,62.67,62.67,12.53,True,Com Promocao,12:30,12,Tarde,False,True
475,2025-06-17,27,CLI7068,3,1,7.08,7.08,7.08,False,Sem Promocao,08:00,8,Manha,False,True
476,2025-08-13,30,CLI6622,2,2,10.4,10.4,5.2,False,Sem Promocao,16:15,16,Tarde,False,True
477,2025-04-02,36,CLI5358,2,4,39.76,39.76,9.94,False,Sem Promocao,11:15,11,Manha,False,True
478,2025-06-07,39,CLI1980,2,5,44.24,44.24,8.85,True,Com Promocao,08:30,8,Manha,False,True
479,2025-03-06,22,CLI8561,3,1,11.33,11.33,11.33,False,Sem Promocao,15:15,15,Tarde,False,True
480,2025-02-20,2,CLI4563,2,4,42.12,42.12,10.53,False,Sem Promocao,12:30,12,Tarde,False,True
481,2025-05-02,16,CLI9699,3,1,12.78,12.78,12.78,True,Com Promocao,08:45,8,Manha,False,True
482,2025-06-01,16,CLI5233,3,3,29.58,29.58,9.86,True,Com Promocao,21:15,21,Noite,False,True
483,2025-04-26,30,CLI4273,2,2,14.94,14.94,7.47,False,Sem Promocao,19:15,19,Noite,False,True
484,2025-04-05,31,CLI1936,2,3,32.52,32.52,10.84,False,Sem Promocao,20:00,20,Noite,False,True
485,2025-07-27,9,CLI1414,2,5,50.1,50.1,10.02,False,Sem Promocao,09:45,9,Manha,False,True
486,2025-06-28,35,CLI5642,2,1,6.38,6.38,6.38,True,Com Promocao,16:30,16,Tarde,False,True
487,2025-06-29,21,CLI2667,3,4,43.64,43.64,10.91,False,Sem Promocao,12:45,12,Tarde,False,True
489,2025-07-17,7,CLI1802,3,4,38.93,38.93,9.73,True,Com Promocao,15:45,15,Tarde,False,True
490,2025-03-19,39,CLI6520,1,1,13.44,13.44,13.44,True,Com Promocao,21:00,21,Noite,False,True
491,2025-07-20,3,CLI9462,3,3,27.42,27.42,9.14,False,Sem Promocao,22:15,22,Noite,False,True
492,2025-08-19,27,CLI9253,2,2,28.28,28.28,14.14,False,Sem Promocao,22:15,22,Noite,False,True
493,2025-07-29,9,CLI6398,2,5,49.59,49.59,9.92,True,Com Promocao,16:00,16,Tarde,False,True
494,2025-04-05,40,CLI6510,2,1,9.03,9.03,9.03,False,Sem Promocao,17:30,17,Tarde,False,True
495,2025-08-20,15,CLI5118,3,3,25.56,25.56,8.52,True,Com Promocao,14:45,14,Tarde,False,True
496,2025-05-29,33,CLI4050,3,4,42.03,42.03,10.51,True,Com Promocao,10:00,10,Manha,False,True
497,2025-06-18,32,CLI4314,2,5,37.08,37.08,7.42,True,Com Promocao,08:00,8,Manha,False,True
498,2025-06-12,20,CLI8144,1,3,35.67,35.67,11.89,False,Sem Promocao,11:30,11,Manha,False,True
499,2025-03-30,22,CLI8658,2,3,28.27,28.27,9.42,True,Com Promocao,13:00,13,Tarde,False,True
500,2025-07-17,30,CLI5384,3,2,14.46,14.46,7.23,False,Sem Promocao,13:45,13,Tarde,False,True
501,2025-03-05,29,CLI4356,1,2,18.35,18.35,9.18,True,Com Promocao,13:30,13,Tarde,False,True
502,2025-07-12,38,CLI2967,2,4,21.4,21.4,5.35,False,Sem Promocao,17:45,17,Tarde,False,True
